,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,PrimeAssurance,ProduitAssurance
7007,796394,26-39,female,majority,10-19y,university,upper class,0.65721875250877,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,0.0,3000,Assurance tous risques
7008,594071,40-64,male,majority,20-29y,university,upper class,0.6034650389720545,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,2,0,1,0.0,2000,Assurance standard
7009,906507,40-64,female,majority,10-19y,university,upper class,0.5171310078682555,1.0,after 2015,1.0,1.0,32765,,sedan,2,0,0,0.0,1000,Assurance responsabilité civile
7010,500186,40-64,female,majority,20-29y,high school,upper class,0.58168555413175,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,1,0,0.0,2500,Assurance standard
7011,585897,65+,male,majority,30y+,high school,upper class,0.754224490677545,1.0,after 2015,1.0,1.0,32765,,sedan,11,3,5,0.0,3000,Assurance tous risques
7012,23557,26-39,female,majority,0-9y,high school,middle class,0.5091877815444962,0.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7013,41412,26-39,male,majority,10-19y,none,working class,,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,3,0,2,0.0,2000,Assurance standard
7014,518774,26-39,male,minority,10-19y,none,working class,0.3691239528084137,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,0,6,1.0,3000,Assurance tous risques
7015,340984,26-39,male,majority,10-19y,high school,middle class,0.515748081917767,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,2,0.0,3000,Assurance tous risques
7016,685275,16-25,female,majority,0-9y,high school,middle class,0.4728862849963735,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7017,431192,16-25,male,majority,0-9y,none,poverty,0.20116879457757736,0.0,before 2015,0.0,0.0,10238,,sports car,0,0,0,1.0,1500,Assurance responsabilité civile
7018,911697,65+,male,majority,0-9y,university,upper class,0.6280343303085025,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7019,751596,40-64,female,majority,20-29y,university,upper class,0.7121946993934768,1.0,after 2015,1.0,1.0,10238,12000.0,sports car,0,0,2,0.0,3000,Assurance tous risques
7020,700222,65+,male,majority,20-29y,university,upper class,0.6268194740895368,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,3,0,2,0.0,3000,Assurance tous risques
7021,415590,16-25,female,majority,0-9y,none,poverty,0.3831616343291749,0.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7022,819383,16-25,female,majority,0-9y,none,poverty,0.19689107240891915,0.0,after 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7023,322348,40-64,male,majority,20-29y,university,upper class,0.6598529281195319,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,6,2,2,0.0,3000,Assurance tous risques
7024,386978,65+,female,majority,30y+,university,upper class,0.6721556253961893,0.0,after 2015,1.0,1.0,92101,11000.0,sedan,3,0,1,0.0,3000,Assurance tous risques
7025,218077,16-25,male,minority,0-9y,none,working class,0.4869862166163174,0.0,before 2015,0.0,0.0,92101,,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7026,156894,65+,female,majority,10-19y,high school,upper class,0.7322471159823747,1.0,after 2015,1.0,0.0,10238,16000.0,sedan,0,0,3,0.0,3000,Assurance tous risques
7027,208897,26-39,female,majority,10-19y,high school,middle class,0.7603046768859507,1.0,before 2015,0.0,0.0,10238,13000.0,sports car,0,0,0,0.0,1500,Assurance responsabilité civile
7028,127825,26-39,male,majority,10-19y,university,poverty,0.15657327794097578,1.0,before 2015,1.0,0.0,10238,10000.0,sports car,0,0,2,0.0,3000,Assurance tous risques
7029,294332,65+,female,majority,30y+,high school,middle class,0.5453661684338341,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,1,7,0.0,3000,Assurance tous risques
7030,541648,40-64,female,majority,0-9y,high school,upper class,0.7136079957757449,1.0,after 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7031,554627,40-64,male,majority,10-19y,high school,working class,0.4951027728901818,0.0,after 2015,1.0,0.0,32765,11000.0,sedan,3,0,1,1.0,3000,Assurance tous risques
7032,431110,16-25,female,majority,0-9y,none,poverty,0.3820993731596885,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7033,609562,26-39,female,majority,0-9y,university,upper class,0.6735504375698135,1.0,after 2015,1.0,0.0,32765,7000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7034,285141,26-39,female,majority,10-19y,high school,middle class,0.499490214856176,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,2,1,0,1.0,2500,Assurance standard
7035,723759,26-39,male,majority,10-19y,university,working class,0.5337959694604191,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,3,1,1,1.0,2000,Assurance standard
7036,851111,40-64,female,minority,20-29y,university,middle class,0.6066684576577684,0.0,before 2015,1.0,1.0,92101,10000.0,sedan,4,0,1,0.0,3000,Assurance tous risques
7037,926422,65+,male,majority,20-29y,high school,upper class,0.6563902910921708,1.0,after 2015,0.0,0.0,32765,15000.0,sedan,5,0,1,0.0,2000,Assurance standard
7038,41547,65+,female,majority,30y+,university,upper class,0.4124185388649153,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,1,4,0.0,2000,Assurance standard
7039,247518,26-39,male,majority,10-19y,university,middle class,0.35026430617021914,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,1,0,0,0.0,1500,Assurance responsabilité civile
7040,348341,65+,male,majority,10-19y,university,upper class,0.7168125322882501,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7041,849598,65+,female,majority,30y+,high school,upper class,0.6250937860092856,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,3,0,4,0.0,2000,Assurance standard
7042,46343,40-64,female,majority,20-29y,none,working class,0.3811310890638264,0.0,after 2015,1.0,1.0,32765,13000.0,sedan,1,1,0,0.0,3000,Assurance tous risques
7043,674747,40-64,male,majority,20-29y,none,poverty,0.5527829603873413,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,5,0,0,0.0,1000,Assurance responsabilité civile
7044,754780,40-64,female,minority,20-29y,high school,upper class,,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7045,748515,40-64,female,majority,0-9y,university,upper class,0.6465278405621178,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7046,931078,40-64,female,majority,20-29y,none,poverty,0.29908020161896515,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,0,1,0.0,3000,Assurance tous risques
7047,26510,40-64,female,majority,20-29y,university,upper class,0.6595263330733947,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,2,0,0,0.0,1000,Assurance responsabilité civile
7048,252821,65+,male,majority,0-9y,high school,upper class,0.6744780363265831,1.0,after 2015,0.0,1.0,10238,14000.0,sports car,0,0,0,0.0,1500,Assurance responsabilité civile
7049,203240,26-39,female,majority,10-19y,university,upper class,0.6949148906434263,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,0,0.0,1000,Assurance responsabilité civile
7050,143498,40-64,female,majority,0-9y,high school,upper class,0.6762361696241946,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7051,521505,26-39,male,minority,10-19y,university,upper class,0.7418494314704756,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,1,0,2,0.0,2000,Assurance standard
7052,773662,16-25,male,majority,0-9y,high school,working class,0.4583882344634534,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7053,26675,40-64,male,majority,0-9y,none,working class,0.5083822971617667,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7054,402970,16-25,male,majority,0-9y,university,working class,0.6477056226267793,1.0,before 2015,0.0,1.0,21217,13000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7055,799465,65+,male,minority,10-19y,university,upper class,0.4242385060932215,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,4,2,2,0.0,3000,Assurance tous risques
7056,658349,16-25,female,majority,0-9y,none,poverty,0.3803705920207989,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7057,895195,26-39,male,majority,10-19y,university,upper class,0.4886390921860349,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,1,3,0.0,3000,Assurance tous risques
7058,909369,40-64,male,majority,20-29y,high school,upper class,0.5841712511451417,1.0,after 2015,0.0,0.0,32765,12000.0,sedan,7,2,1,0.0,2000,Assurance standard
7059,257863,65+,female,majority,0-9y,university,upper class,0.8016635665229673,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7060,72397,26-39,female,majority,10-19y,high school,working class,0.5821331521882249,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,1,0,0,0.0,1000,Assurance responsabilité civile
7061,730350,65+,male,majority,30y+,high school,upper class,,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,4,0,5,0.0,2000,Assurance standard
7062,722977,26-39,male,majority,0-9y,high school,middle class,0.5079889264519122,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7063,344155,40-64,female,majority,0-9y,high school,upper class,0.6931096743400527,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7064,40785,16-25,female,majority,0-9y,university,working class,0.4924001507592951,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7065,413667,40-64,male,majority,20-29y,university,upper class,0.6072511290882305,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,3,1.0,2000,Assurance standard
7066,288623,26-39,female,majority,10-19y,university,upper class,,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,1,0,0,0.0,1500,Assurance responsabilité civile
7067,851179,26-39,female,majority,10-19y,university,middle class,0.5221164861977404,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,1,1,0,0.0,3000,Assurance tous risques
7068,301854,26-39,male,majority,10-19y,high school,upper class,0.6612070554767343,1.0,after 2015,1.0,1.0,10238,,sedan,1,1,4,0.0,3000,Assurance tous risques
7069,367973,40-64,female,majority,20-29y,high school,working class,0.3864689941395288,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0.0,2000,Assurance standard
7070,528598,26-39,female,majority,10-19y,university,upper class,0.5872959217289818,1.0,before 2015,1.0,1.0,32765,13000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7071,236840,40-64,male,majority,20-29y,university,upper class,0.5144846748646044,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,1,4,0.0,3000,Assurance tous risques
7072,191199,26-39,female,majority,10-19y,none,poverty,0.3191446331446736,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,1,0,0,1.0,1500,Assurance responsabilité civile
7073,227133,16-25,female,majority,0-9y,university,working class,0.3661258328267826,0.0,before 2015,0.0,0.0,10238,,sports car,0,0,0,0.0,1500,Assurance responsabilité civile
7074,358868,65+,male,majority,10-19y,university,upper class,0.6797417136012012,1.0,before 2015,1.0,1.0,92101,,sedan,2,0,1,0.0,3000,Assurance tous risques
7075,627731,16-25,male,majority,0-9y,university,poverty,0.2852396653008388,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7076,544348,40-64,male,minority,20-29y,high school,upper class,0.5798926081940042,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,7,0,4,0.0,3000,Assurance tous risques
7077,162153,40-64,male,majority,20-29y,university,upper class,0.6353628898200985,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,7,3,1,0.0,3000,Assurance tous risques
7078,787277,40-64,female,minority,20-29y,high school,upper class,0.6341130347959856,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,1,0.0,3000,Assurance tous risques
7079,377334,40-64,female,majority,10-19y,university,upper class,0.5500308528846838,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,1,0,1,0.0,2000,Assurance standard
7080,413348,16-25,female,majority,0-9y,none,poverty,0.283530730814583,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7081,580041,16-25,female,majority,0-9y,university,upper class,0.7791380392680317,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7082,416719,16-25,female,majority,0-9y,university,working class,,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7083,559705,16-25,female,majority,0-9y,high school,middle class,0.5996663917766188,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7084,536597,26-39,female,majority,10-19y,university,upper class,,1.0,after 2015,0.0,0.0,32765,11000.0,sedan,5,1,0,0.0,2500,Assurance standard
7085,213641,16-25,female,minority,0-9y,high school,working class,0.5069060955979555,1.0,before 2015,0.0,0.0,21217,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7086,347626,16-25,male,majority,0-9y,high school,middle class,0.3374011594935631,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7087,378383,26-39,male,majority,10-19y,none,poverty,0.3708743122219038,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,1,0.0,2000,Assurance standard
7088,483679,40-64,female,majority,20-29y,none,working class,0.6749728694535344,0.0,before 2015,0.0,1.0,32765,8000.0,sedan,4,0,0,1.0,1500,Assurance responsabilité civile
7089,81087,40-64,male,majority,10-19y,university,upper class,0.6480905975191704,1.0,before 2015,0.0,1.0,32765,8000.0,sedan,1,0,2,0.0,2000,Assurance standard
7090,745207,26-39,female,majority,10-19y,high school,working class,0.3934548898400073,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7091,764603,26-39,male,majority,10-19y,university,middle class,0.4232890032773533,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,1,0.0,2000,Assurance standard
7092,204090,16-25,male,majority,0-9y,high school,middle class,0.4718226131218329,0.0,after 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7093,360947,65+,female,majority,30y+,university,upper class,0.6250936326831269,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0.0,3000,Assurance tous risques
7094,132882,26-39,female,majority,10-19y,none,poverty,0.2776214501694235,1.0,before 2015,1.0,1.0,32765,,sedan,5,0,1,0.0,3000,Assurance tous risques
7095,319686,40-64,female,majority,20-29y,university,upper class,0.6271708896812428,0.0,after 2015,0.0,1.0,92101,13000.0,sedan,1,0,0,0.0,1500,Assurance responsabilité civile
7096,719070,65+,male,majority,0-9y,university,upper class,,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7097,298620,40-64,female,minority,20-29y,none,middle class,,1.0,before 2015,0.0,1.0,32765,6000.0,sports car,5,2,3,0.0,2000,Assurance standard
7098,614936,40-64,male,majority,0-9y,university,upper class,0.6821734370102701,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7099,976334,16-25,male,majority,0-9y,high school,poverty,0.4508333570220496,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7100,282406,40-64,male,majority,0-9y,high school,middle class,,0.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7101,76084,40-64,male,majority,20-29y,university,upper class,0.4829458100969476,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,2,1,1,0.0,3000,Assurance tous risques
7102,132825,65+,male,majority,30y+,university,upper class,0.6109993088255848,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,10,1,2,0.0,3000,Assurance tous risques
7103,927624,26-39,female,majority,0-9y,university,upper class,0.6075427182177684,0.0,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7104,893783,16-25,female,majority,0-9y,high school,poverty,0.4798501251539698,0.0,before 2015,0.0,1.0,10238,14000.0,sports car,0,0,0,1.0,1500,Assurance responsabilité civile
7105,321248,65+,male,minority,0-9y,none,working class,0.2510187314845141,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7106,759694,40-64,female,majority,0-9y,university,upper class,0.6637738894818269,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7107,245745,40-64,male,majority,20-29y,high school,upper class,0.7019135438098354,1.0,before 2015,0.0,1.0,21217,7000.0,sedan,5,1,2,1.0,2000,Assurance standard
7108,689699,65+,male,majority,20-29y,none,middle class,0.4951140373799573,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,6,1,2,0.0,3000,Assurance tous risques
7109,888155,40-64,female,majority,10-19y,university,upper class,0.5448005213296326,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0.0,3000,Assurance tous risques
7110,523548,65+,female,majority,30y+,university,upper class,0.5054690258644754,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,4,1,2,0.0,3000,Assurance tous risques
7111,372338,65+,female,majority,30y+,university,upper class,0.8614390949319598,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,4,0,0,0.0,1000,Assurance responsabilité civile
7112,514340,16-25,female,majority,0-9y,high school,working class,0.2951693937515685,1.0,before 2015,0.0,0.0,10238,19000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7113,841471,26-39,male,majority,0-9y,high school,middle class,0.5020137338213905,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7114,892622,26-39,female,majority,10-19y,high school,middle class,0.5580648027506954,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,0.0,2000,Assurance standard
7115,81998,40-64,female,minority,20-29y,high school,middle class,0.6173525184383479,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,8,1,1,0.0,2000,Assurance standard
7116,286212,16-25,male,majority,0-9y,high school,poverty,0.203690934418108,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7117,307985,65+,female,majority,0-9y,high school,upper class,0.5630339027045643,0.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7118,441806,65+,female,minority,30y+,none,upper class,0.6438294985996167,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,2,1,0.0,3000,Assurance tous risques
7119,186651,26-39,female,majority,10-19y,high school,working class,0.6897285195206259,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,1,0,1,0.0,2000,Assurance standard
7120,484061,40-64,female,majority,20-29y,high school,middle class,0.5765165342081642,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,1,2,0.0,2000,Assurance standard
7121,674133,16-25,male,minority,0-9y,none,poverty,0.3844042013469977,0.0,before 2015,0.0,1.0,92101,11000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7122,790700,65+,male,majority,30y+,high school,upper class,0.4840611142135751,1.0,before 2015,1.0,1.0,92101,14000.0,sedan,3,1,2,0.0,3000,Assurance tous risques
7123,164792,26-39,female,majority,10-19y,university,working class,0.31482234452701546,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,0.0,1500,Assurance responsabilité civile
7124,534758,16-25,male,majority,0-9y,university,working class,0.4862577533981535,0.0,before 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7125,619382,40-64,female,majority,20-29y,university,upper class,0.6674075473242187,1.0,before 2015,1.0,1.0,10238,10000.0,sports car,4,0,1,0.0,3000,Assurance tous risques
7126,115691,26-39,male,majority,10-19y,high school,poverty,0.3079420139581581,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,3,1,1,0.0,3000,Assurance tous risques
7127,100624,26-39,male,majority,10-19y,high school,middle class,0.44139104438236937,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,1,1.0,2000,Assurance standard
7128,331547,26-39,male,minority,10-19y,high school,middle class,0.5504725756139147,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,2,0,1,0.0,2000,Assurance standard
7129,854176,26-39,female,minority,10-19y,high school,middle class,0.4594468638715299,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7130,659121,40-64,male,majority,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,10238,9000.0,sports car,6,0,5,0.0,3000,Assurance tous risques
7131,994304,65+,male,minority,30y+,high school,middle class,0.4998196522603397,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,6,1,3,0.0,3000,Assurance tous risques
7132,506388,40-64,male,majority,0-9y,high school,working class,,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7133,265676,16-25,male,majority,0-9y,none,poverty,0.1693395631005956,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7134,290196,40-64,male,majority,20-29y,high school,working class,0.4156474181321521,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,1,0,8,0.0,3000,Assurance tous risques
7135,558452,26-39,female,majority,10-19y,high school,middle class,0.5394884672858902,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,2,0.0,3000,Assurance tous risques
7136,467841,65+,female,minority,30y+,none,upper class,0.7059986204130669,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,1,0.0,3000,Assurance tous risques
7137,750015,40-64,female,majority,20-29y,none,middle class,0.4076694944679065,0.0,before 2015,0.0,1.0,32765,10000.0,sedan,3,0,1,0.0,2000,Assurance standard
7138,618877,40-64,male,majority,0-9y,university,upper class,0.6866898782442349,0.0,after 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
7139,547743,65+,male,majority,10-19y,university,upper class,0.7039604437932803,1.0,after 2015,1.0,1.0,92101,9000.0,sedan,1,0,0,0.0,1000,Assurance responsabilité civile
7140,471782,40-64,male,majority,20-29y,none,poverty,,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,3,0,3,0.0,2000,Assurance standard
7141,854754,40-64,male,majority,20-29y,high school,upper class,0.4903766586426402,1.0,after 2015,1.0,0.0,10238,16000.0,sedan,0,1,2,0.0,3000,Assurance tous risques
7142,989047,40-64,male,majority,20-29y,none,poverty,0.16953374836439425,0.0,before 2015,1.0,1.0,32765,10000.0,sedan,6,2,0,0.0,3000,Assurance tous risques
7143,2590,65+,female,majority,30y+,university,upper class,0.5537983802002591,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0,3000,Assurance tous risques
7144,475437,26-39,female,minority,0-9y,high school,middle class,0.5723042659254788,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7145,357745,65+,male,majority,30y+,university,upper class,,1.0,before 2015,0.0,1.0,32765,,sedan,5,2,2,0.0,2000,Assurance standard
7146,733428,26-39,male,majority,10-19y,none,poverty,0.2892824820314365,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,1,0,2,0.0,2000,Assurance standard
7147,958672,40-64,male,majority,20-29y,none,middle class,0.5828436603843743,0.0,before 2015,0.0,1.0,10238,9000.0,sedan,2,0,5,0.0,2000,Assurance standard
7148,916048,26-39,female,majority,10-19y,none,middle class,0.4549949320497572,0.0,before 2015,1.0,1.0,10238,11000.0,sports car,0,0,2,0.0,3000,Assurance tous risques
7149,305200,16-25,female,majority,0-9y,high school,poverty,0.4982558877052364,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7150,32252,16-25,female,minority,0-9y,high school,poverty,0.5028991268615003,0.0,before 2015,0.0,0.0,92101,13000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7151,475598,26-39,male,majority,10-19y,high school,middle class,0.4888693493568546,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,2,0,0,0.0,1500,Assurance responsabilité civile
7152,484621,16-25,male,majority,0-9y,none,poverty,,0.0,before 2015,0.0,1.0,10238,19000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7153,936406,26-39,male,majority,0-9y,university,middle class,0.5363660064970701,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7154,335501,16-25,female,majority,0-9y,high school,middle class,0.6030758483342629,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7155,582199,16-25,male,minority,0-9y,none,poverty,0.4143119502240556,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
7156,421824,40-64,male,majority,20-29y,high school,middle class,0.5928411353633745,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,5,0,1,0.0,2000,Assurance standard
7157,713491,40-64,female,majority,20-29y,high school,middle class,0.6347359863750631,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,5,1,4,0.0,3000,Assurance tous risques
7158,218283,26-39,male,majority,10-19y,university,middle class,0.7059712753304102,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,1.0,1000,Assurance responsabilité civile
7159,914682,40-64,female,majority,10-19y,none,working class,0.3746628744647363,0.0,before 2015,1.0,0.0,92101,13000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
7160,268767,16-25,female,majority,0-9y,high school,working class,0.405982992760327,1.0,before 2015,0.0,0.0,92101,13000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7161,636647,65+,female,majority,10-19y,high school,upper class,,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,1,0,2,0.0,3000,Assurance tous risques
7162,96746,40-64,female,majority,10-19y,high school,upper class,0.8197927862511347,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0.0,1000,Assurance responsabilité civile
7163,136321,65+,female,majority,30y+,high school,upper class,0.426949153464342,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,6,1,2,0.0,3000,Assurance tous risques
7164,7184,65+,female,majority,30y+,high school,upper class,0.5524704477115191,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,0,8,0.0,3000,Assurance tous risques
7165,54272,40-64,female,majority,0-9y,high school,upper class,0.6870544048107581,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
7166,281804,65+,female,majority,30y+,high school,upper class,0.6354537452847215,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,6,0,1,0.0,3000,Assurance tous risques
